LATITUDE,LONGITUDE,DATE,TOTALAL_KALINITY,ELECTRICAL_CONDUCTANCE,DISSOLVED_REACTIVE_PHOSPHORUS,PET,NIR,GREEN,SWIR16,SWIR22,NDMI,MNDWI
-27.02314000,28.59389000,06-03-2015,95.74500000,271.7000000,52.00000000,185.500000,11412.0,9983.0,10199.5,9305.0,0.0561043888670381,-0.0107271150749411
-34.25055600,20.99250000,17-02-2011,46.37200000,304.5000000,18.00000000,179.400010,5656.5,4314.5,5991.5,4930.5,-0.0287603021978019,-0.162720745196971
-22.43772222,31.07805556,09-03-2015,33.72900000,107.7000000,20.00000000,196.400010,15971.5,9645.5,12695.5,10759.5,0.1142777409565001,-0.1365202990018346
-24.99328000,30.81444000,09-03-2015,44.25600000,98.7000000,20.00000000,149.900010,18608.0,9149.0,13117.5,9852.0,0.1730626782871817,-0.1782273819414808
-28.73555600,29.82055600,09-03-2015,22.95000000,79.4000000,20.00000000,180.300000,,,,,,
-26.97027800,27.21111100,09-03-2015,116.28200000,636.0000000,171.00000000,199.800000,8154.0,8732.0,7653.5,7518.5,0.0316621856713583,0.0658203899789444
-26.88027800,26.96500000,09-03-2015,230.47500000,876.0000000,178.00000000,201.800000,16417.0,10260.5,17102.5,14088.0,-0.0204507823804053,-0.250045682125497
-26.51027800,28.35138900,09-03-2015,152.15900000,568.0000000,137.00000000,183.800000,14459.5,9834.0,15178.5,12866.0,-0.0242593967204263,-0.21367316341829
-26.73806000,27.59194000,09-03-2015,120.48100000,721.0000000,182.00000000,193.300000,9942.5,9225.0,8383.5,7940.5,0.0850703917930804,0.0477894198824428
-26.45000000,28.08583300,09-03-2015,102.35900000,856.0000000,20.00000000,186.700000,15914.5,9400.0,14116.5,11178.0,0.0598714661516431,-0.2005613080177739
-26.98472222,26.63227778,09-03-2015,204.00000000,917.0000000,148.00000000,207.800000,17186.5,10639.5,16132.5,13262.0,0.0316336024490529,-0.205177050649932
-29.16027800,26.57333300,09-03-2015,84.57800000,219.9000000,74.00000000,220.100000,,,,,,
-27.01011111,26.69808333,10-03-2015,142.44100000,695.0000000,165.00000000,210.000000,14134.0,9087.0,10595.5,8740.0,0.1430882144806804,-0.0766416867775939
-25.20639000,27.55800000,10-03-2015,173.01400000,721.0000000,63.00000000,204.400010,15793.5,10255.0,12970.5,10584.0,0.0981435127242383,-0.1169189037910912
-26.86111100,28.88472200,10-03-2015,142.16400000,464.0000000,121.00000000,182.400010,,,,,,
-26.64805600,27.08944400,10-03-2015,237.15100000,715.0000000,20.00000000,197.300000,17762.5,9477.0,14392.0,10707.5,0.1048220311309455,-0.2059156227743089
-27.80277800,28.76833300,10-03-2015,68.52200000,215.4000000,37.00000000,181.800000,,,,,,
-26.98472222,26.63227778,10-03-2015,196.42100000,962.0000000,148.00000000,207.800000,17186.5,10639.5,16132.5,13262.0,0.0316336024490529,-0.205177050649932
-28.14194400,26.41777800,10-03-2015,151.02000000,350.0000000,167.00000000,220.400010,15993.5,9951.5,16205.5,13426.5,-0.0065840554054473,-0.2390946974041356
-34.25055600,20.99250000,21-08-2013,60.07000000,1241.8000000,37.00000000,168.100000,12641.0,8890.0,12095.0,10089.0,0.0220730918499352,-0.152728139147009
-28.11750000,26.71944400,10-03-2015,150.80300000,1098.0000000,187.00000000,216.300000,14160.0,9627.5,13998.5,11588.0,0.0057353907345916,-0.1850080419876399
-28.69485000,28.23487000,10-03-2015,102.68800000,227.1000000,20.00000000,186.400010,14544.0,8948.5,11777.5,9813.0,0.1051041923902509,-0.1364952233909093
-29.61555600,27.06527800,10-03-2015,85.71800000,258.2000000,42.00000000,208.700000,14313.0,10579.0,12984.5,11398.0,0.0486674603901454,-0.1020858531202915
-28.88333300,27.89000000,10-03-2015,55.60600000,139.0000000,20.00000000,190.600000,15830.5,9303.0,12281.5,10167.5,0.1262450199203182,-0.1379925409437321
-34.25055600,20.99250000,15-04-2014,91.67900000,698.7500000,50.00000000,174.600000,12429.0,8549.0,11225.0,9397.0,0.0509004819480846,-0.1353292201881251
-34.25055600,20.99250000,20-05-2014,84.31700000,528.0000000,25.00000000,174.600000,11729.0,8256.5,10155.0,8725.5,0.0719246938402482,-0.1031149010129533
-34.25055600,20.99250000,19-06-2014,97.52700000,528.0000000,35.00000000,174.600000,5342.0,4145.5,4228.0,3993.5,0.1164054336468117,-0.009852510897474
-34.25055600,20.99250000,15-07-2014,116.51600000,528.0000000,90.00000000,188.300000,10684.5,7938.5,9201.0,8256.5,0.0746020970053552,-0.0736602584672827
-34.25055600,20.99250000,25-09-2014,113.23200000,528.0000000,60.00000000,188.300000,13167.0,8894.5,12842.0,10641.0,0.0124956745741858,-0.1816069744439069
-31.39600000,29.26510000,10-03-2015,42.41000000,110.7000000,106.00000000,155.700000,11733.5,11395.0,8261.5,7966.5,0.1736434108527123,0.1594129168468437
-31.55472200,29.24555600,10-03-2015,78.71500000,246.1000000,130.00000000,145.200000,17048.5,9172.5,14042.0,10675.0,0.0967015647866708,-0.2097611406663929
-28.33833300,31.37361100,10-03-2015,125.02700000,322.9000000,108.00000000,164.900010,12258.0,10286.0,12013.5,10552.0,0.0100735430443111,-0.0774681046660235
-28.06833300,31.55000000,10-03-2015,63.96000000,192.3000000,20.00000000,176.100000,16233.5,9479.0,15098.0,12499.0,0.0362414822143847,-0.2286283923993969
-29.16166700,23.69638900,11-03-2015,88.82600000,230.8000000,20.00000000,232.100000,7489.5,9608.0,7495.5,7472.5,-0.0004004004004003,0.1235127313123038
-24.28222200,28.09027800,11-03-2015,27.36700000,92.0000000,20.00000000,187.300000,,,,,,
-22.76972200,30.88694400,11-03-2015,64.60900000,170.0000000,20.00000000,183.100000,16208.0,9715.0,14996.0,11580.0,0.0388411742084346,-0.2137104933025769
-28.44555556,32.32500000,11-03-2015,156.13500000,445.0000000,20.00000000,162.300000,18028.0,9642.5,13008.5,10395.0,0.1617289320638597,-0.1486027106970988
-27.00222000,28.76528000,11-03-2015,108.76800000,290.9000000,22.00000000,183.400010,13672.5,9951.5,13900.0,11319.0,-0.0082509747030555,-0.1655451439112837
-27.02314000,28.59389000,11-03-2015,93.82500000,269.4000000,46.00000000,185.500000,11412.0,9983.0,10199.5,9305.0,0.0561043888670381,-0.0107271150749411
-27.27388900,28.49000000,11-03-2015,44.03100000,118.3000000,30.00000000,186.700000,11849.5,9010.0,9114.5,8086.5,0.1304617439419952,-0.0057656762945184
-27.42750000,28.52583300,11-03-2015,35.34800000,97.3000000,20.00000000,186.100000,23656.5,8823.5,13880.0,10145.0,0.260453158925312,-0.222718964036381
-27.30000000,28.58694400,11-03-2015,73.32000000,204.0000000,24.00000000,185.600000,15656.0,9831.0,15370.0,12142.5,0.0092180751627666,-0.2197928653624847
-28.14194400,26.41777800,11-03-2015,140.02100000,623.0000000,24.00000000,220.400010,15993.5,9951.5,16205.5,13426.5,-0.0065840554054473,-0.2390946974041356
-28.11750000,26.71944400,11-03-2015,218.39300000,1324.0000000,187.00000000,216.300000,14160.0,9627.5,13998.5,11588.0,0.0057353907345916,-0.1850080419876399
-28.11666700,26.72527800,11-03-2015,154.41800000,1082.0000000,20.00000000,216.300000,14947.5,9340.5,13439.0,10838.0,0.0531414580874709,-0.1799205425931202
-27.67111100,27.23694400,11-03-2015,82.62100000,241.6000000,20.00000000,209.500000,15145.0,10121.5,13134.0,10747.5,0.0711128399165456,-0.1295392487798579
-34.09222200,21.29527800,29-11-2011,7.02400000,205.3000000,68.00000000,181.400010,16513.0,10479.5,18811.0,14816.0,-0.0650549201675912,-0.2844437616291962
-34.09222200,21.29527800,18-04-2012,15.60500000,134.1000000,20.00000000,167.000000,,,,,,
-30.16009100,27.40124000,11-03-2015,97.37000000,220.1000000,20.00000000,201.200000,15844.0,10275.0,14025.0,11877.0,0.0608992601024471,-0.1543209876543203
-34.09222200,21.29527800,12-06-2012,17.62200000,313.7000000,10.00000000,167.000000,,,,,,
-30.33611100,27.35944400,11-03-2015,85.88300000,195.5000000,22.00000000,201.500000,10678.5,9579.5,8744.0,8244.5,0.0996009782468781,0.0455971839441152
-30.56833300,29.42277800,11-03-2015,61.19500000,168.5000000,120.00000000,157.800000,16136.0,8998.5,12627.0,9721.0,0.1219970100476302,-0.1677880280224727
-30.57083300,29.15055600,11-03-2015,46.71600000,107.1000000,20.00000000,159.700000,14763.0,9878.5,13510.5,10957.5,0.0442994323306274,-0.1552866732224543
-31.10427800,29.39972200,11-03-2015,77.83900000,185.7000000,87.00000000,154.200000,14088.0,9196.0,11875.5,9730.5,0.0852157836963426,-0.1271622808058271
-30.83055600,26.92138900,12-03-2015,101.72500000,215.0000000,20.00000000,205.400010,11630.0,9203.0,10306.0,8847.0,0.0603574033552149,-0.0565380080988259
-24.67083300,28.56083300,12-03-2015,10.00000000,55.3000000,20.00000000,187.500000,16411.5,9434.0,14810.0,12010.5,0.051294780840126,-0.2217455865368742
-28.75000000,30.44277800,12-03-2015,67.56400000,188.7000000,68.00000000,181.400010,14586.5,10653.5,13706.0,11386.0,0.0311213219050984,-0.1253104538270485
-29.16166700,30.62972200,12-03-2015,43.38300000,129.0000000,195.00000000,155.000000,15856.5,9131.0,13403.5,10831.5,0.0838345864661651,-0.1895981716922932
-26.61944400,27.98083300,12-03-2015,197.47100000,937.0000000,20.00000000,190.000000,15982.5,9480.0,14191.0,11346.5,0.0593732911329475,-0.1990198977651971
-34.09222200,21.29527800,05-11-2013,5.74900000,165.7000000,10.00000000,163.800000,18892.0,10176.0,17164.0,13302.5,0.047925449301087,-0.255596196049743
-27.38972222,26.46388889,12-03-2015,134.89600000,670.0000000,120.00000000,219.600000,9241.0,8925.0,8426.0,8247.5,0.0461312050716021,0.0287591493285687
-34.09222200,21.29527800,07-01-2014,26.68000000,336.4800000,92.00000000,55.600002,18947.0,10050.5,16806.5,13477.5,0.0598682646454191,-0.251554529545369
-28.11750000,26.71944400,12-03-2015,161.33800000,1080.0000000,187.00000000,216.300000,14160.0,9627.5,13998.5,11588.0,0.0057353907345916,-0.1850080419876399
-27.39861100,26.61472200,12-03-2015,186.43400000,728.0000000,182.00000000,218.200000,15596.5,9167.0,12600.5,10476.5,0.1062524382026453,-0.1577351556219127
-29.16027800,26.57333300,12-03-2015,95.00000000,209.0000000,74.00000000,220.100000,14268.0,9984.5,13734.5,11767.0,0.019051870368717,-0.158101100383658
-31.00083300,26.35305600,12-03-2015,221.16900000,521.0000000,141.00000000,208.700000,12306.0,9153.0,11889.0,10287.0,0.0172349659020458,-0.1300256629597941
-30.67972200,26.71250000,12-03-2015,85.14900000,193.4000000,69.00000000,211.400010,12201.0,9935.5,10054.5,8757.5,0.0964480690166471,-0.005952976488244
-31.03138900,28.88333300,12-03-2015,15.86300000,48.7000000,20.00000000,161.100000,12670.5,10561.0,11405.5,9951.5,0.0525419504901144,-0.0384449047413104
-30.86013889,29.07125000,12-03-2015,46.00500000,120.0000000,20.00000000,161.800000,15296.0,10243.5,11927.5,10162.0,0.1237350083567501,-0.0759550764512197
-30.77586667,29.03221667,12-03-2015,36.86900000,98.7000000,38.00000000,162.900010,15739.0,9905.0,15401.0,12011.0,0.010854206807964,-0.2171816960404638
-34.25055600,20.99250000,12-03-2015,30.77100000,508.0000000,20.00000000,180.800000,12604.0,9188.5,13025.5,11092.5,-0.0164458924286466,-0.1727289096965869
-28.30888900,31.90250000,12-03-2015,114.96100000,337.1000000,168.00000000,171.800000,16550.5,9930.5,14754.0,12006.0,0.0573879154754107,-0.1954060240231716
-27.40000000,26.62472200,12-03-2015,159.34000000,761.0000000,26.00000000,218.200000,15388.5,9185.0,12433.0,10164.5,0.106230792732239,-0.1502451660653152
-28.11666700,26.72527800,13-03-2015,188.00000000,1092.0000000,20.00000000,216.300000,14947.5,9340.5,13439.0,10838.0,0.0531414580874709,-0.1799205425931202
-27.57305600,24.74638900,13-03-2015,155.03400000,646.0000000,43.00000000,235.000000,14614.0,9801.0,14050.5,11959.0,0.0196584625582165,-0.1781648952896037
-27.90277800,24.61555600,13-03-2015,189.41000000,992.0000000,20.00000000,230.900010,15317.5,10320.0,15744.0,12845.5,-0.0137308243323728,-0.2081031307550636
-29.98777800,29.85166700,14-03-2015,40.21500000,106.8000000,20.00000000,155.300000,20451.5,9157.0,13832.0,10370.5,0.19308121982878,-0.2033581278002514
-25.99136000,27.84208000,16-03-2015,90.31300000,418.0000000,85.00000000,187.600000,19357.5,12687.0,17849.5,14168.0,0.0405300077942321,-0.1690599774040896
-26.45000000,28.08583300,16-03-2015,123.28900000,876.0000000,20.00000000,186.700000,15914.5,9400.0,14116.5,11178.0,0.0598714661516431,-0.2005613080177739
-32.50277800,19.53583300,16-03-2015,11.44200000,102.9000000,20.00000000,234.000000,17327.0,12095.0,19059.0,16760.0,-0.0476007255537842,-0.2235346985940803
-22.22555600,29.99055600,17-03-2015,109.00000000,882.0000000,50.00000000,192.800000,8055.0,9106.5,8043.5,7924.5,0.0007143522688449,0.0619825072886293
-24.18388900,30.82388900,17-03-2015,153.91100000,414.0000000,20.00000000,173.700000,,,,,,
-26.86111100,28.88472200,17-03-2015,158.34700000,509.0000000,107.00000000,182.400010,15010.0,9484.0,14398.5,11689.0,0.0207933080571942,-0.2057782895425512
-27.80277800,28.76833300,17-03-2015,62.54800000,186.2000000,91.00000000,181.800000,,,,,,
-34.07555600,20.14555600,17-03-2015,15.82300000,271.5000000,20.00000000,182.500000,15639.0,10519.5,17566.5,13993.5,-0.0580476125942989,-0.25090792565691
-32.59583300,19.00944400,17-03-2015,10.00000000,81.8000000,20.00000000,221.200000,15744.5,9677.0,14346.0,11347.0,0.0464764626709425,-0.1943554093993248
-25.45963889,28.26430556,17-03-2015,153.23100000,521.0000000,168.00000000,192.900010,15818.5,9321.5,13660.5,11150.0,0.0732046541605886,-0.1887999303802968
-25.81048333,27.90955222,18-03-2015,124.25300000,573.0000000,100.00000000,191.900010,14597.5,9404.0,14080.5,11517.0,0.0180277564683729,-0.1991313419489442
-29.64194400,30.68750000,18-03-2015,69.86300000,393.0000000,40.00000000,158.700000,17733.0,8874.0,12351.0,9491.0,0.1788990825688067,-0.1638162544169603
-26.90500000,32.32472200,18-03-2015,195.14600000,679.0000000,21.00000000,175.000000,18844.0,8619.0,11638.0,9108.0,0.2364018109047955,-0.1490349015155248
-29.75888900,30.93527800,18-03-2015,29.47100000,111.1000000,20.00000000,153.600000,13430.0,8106.0,10081.0,8509.0,0.1424439624005778,-0.1085940506955511
-27.00222000,28.76528000,18-03-2015,107.79600000,279.5000000,34.00000000,183.400010,13672.5,9951.5,13900.0,11319.0,-0.0082509747030555,-0.1655451439112837
-26.61944400,27.98083300,18-03-2015,123.01000000,856.0000000,20.00000000,190.000000,13065.5,8852.5,11289.5,9630.0,0.0729213713816461,-0.1209909641545024
-33.13083000,18.86278000,18-03-2015,13.49600000,137.4000000,20.00000000,209.900010,16796.5,11485.0,15371.5,13546.5,0.0442986819199202,-0.1447135702716283
-27.01011111,26.69808333,19-03-2015,130.10300000,694.0000000,165.00000000,210.000000,13492.0,8914.5,10306.5,8778.0,0.1338529739269276,-0.0724207897611983
-23.65805600,31.05000000,19-03-2015,87.51300000,397.0000000,20.00000000,177.100000,15219.0,10051.5,14808.0,12401.5,0.0136876810870216,-0.1913353044107879
-24.05888900,31.23722200,19-03-2015,142.80700000,447.0000000,20.00000000,174.100000,16003.0,9790.0,14337.0,11913.0,0.0549110085695449,-0.1884610602229859
-27.36361100,31.78333300,19-03-2015,132.59200000,359.2000000,20.00000000,170.500000,17531.0,9088.5,13166.0,10162.0,0.1421963058279306,-0.1832213709586817
-26.64805600,27.08944400,19-03-2015,234.38500000,710.0000000,38.00000000,197.300000,15858.5,9400.5,14022.5,10706.5,0.0614437267829053,-0.1973274132263152
-26.97027800,27.21111100,19-03-2015,127.83500000,673.0000000,159.00000000,199.800000,11074.5,9485.5,10386.5,9380.5,0.0320581519966449,-0.0453401771336551
-26.88027800,26.96500000,19-03-2015,237.46600000,888.0000000,178.00000000,201.800000,16136.5,9562.5,14487.5,11273.0,0.0538466562173457,-0.2047817047817039
-27.42750000,28.52583300,19-03-2015,38.63500000,109.0000000,53.00000000,186.100000,23656.5,8823.5,13880.0,10145.0,0.260453158925312,-0.222718964036381
-26.98472222,26.63227778,19-03-2015,135.81600000,1027.0000000,148.00000000,207.800000,15670.0,9645.5,14151.0,11511.5,0.0509372589785719,-0.1893345660076053
-24.67916700,30.80250000,20-03-2015,54.36100000,140.3000000,20.00000000,162.700000,14465.0,9326.5,13216.5,11050.0,0.0451023246572619,-0.172559109257862
-29.74416700,29.90583300,20-03-2015,23.00000000,50.1000000,5.00000000,161.000000,16041.0,9545.0,12899.5,10156.0,0.1085503014806236,-0.1494575508476457
-28.96362000,19.15486000,21-03-2015,125.92600000,354.0000000,20.00000000,253.700000,,,,,,
-25.49037000,30.69860000,23-03-2015,91.34000000,401.0000000,20.00000000,165.000000,16977.0,8880.5,12252.0,9523.5,0.1616545211947033,-0.159540991364012
-29.74416700,29.90583300,23-03-2015,25.51900000,62.9000000,20.00000000,161.000000,16041.0,9545.0,12899.5,10156.0,0.1085503014806236,-0.1494575508476457
-26.97027800,27.21111100,23-03-2015,135.53100000,674.0000000,159.00000000,199.800000,11074.5,9485.5,10386.5,9380.5,0.0320581519966449,-0.0453401771336551
-29.04222200,24.60000000,23-03-2015,177.00000000,433.0000000,20.00000000,236.100000,11181.5,8824.5,9206.0,8114.5,0.0968976088289388,-0.021158592385125
-29.03333300,23.98333300,23-03-2015,229.00000000,757.0000000,20.00000000,230.700000,15771.0,9766.5,13913.0,11623.5,0.0625926425010104,-0.1751092717329328
-33.50166700,21.62416700,23-03-2015,186.70300000,729.0000000,23.00000000,189.600000,14455.0,9414.5,11726.0,9460.5,0.1042358962606466,-0.1093398926231635
-33.38056000,19.30167000,23-03-2015,64.14800000,291.3000000,141.00000000,196.400010,16791.0,10650.0,17238.0,13322.5,-0.0131358547121572,-0.2362306368330456
-27.01011111,26.69808333,24-03-2015,134.58600000,584.0000000,183.00000000,210.000000,13492.0,8914.5,10306.5,8778.0,0.1338529739269276,-0.0724207897611983
-22.93500000,28.00416700,24-03-2015,116.19500000,955.0000000,20.00000000,199.500000,14856.0,10525.0,14062.0,11962.0,0.0274569472300988,-0.1438565095375599
-34.06583300,20.40416700,24-03-2015,52.19500000,700.0000000,20.00000000,177.600000,12786.0,8290.0,10013.0,8608.0,0.1216281415851567,-0.0941375730754516
-23.76305600,27.90861100,24-03-2015,10.00000000,64.2000000,20.00000000,190.700000,,,,,,
-23.23572222,27.71700000,24-03-2015,22.00200000,107.6000000,20.00000000,201.200000,12918.5,10438.5,12397.0,10993.0,0.0206000276510437,-0.0857655842876219
-25.12777800,27.62888900,24-03-2015,202.51000000,627.0000000,148.00000000,203.400010,14957.5,10203.5,17692.0,15753.0,-0.0837531968330293,-0.2684483160366357
-25.20639000,27.55800000,24-03-2015,158.38700000,749.0000000,69.00000000,204.400010,15793.5,10255.0,12970.5,10584.0,0.0981435127242383,-0.1169189037910912
-24.69514000,27.40906000,24-03-2015,176.54800000,795.0000000,161.00000000,210.100000,14643.5,10034.5,13161.0,10768.0,0.0533187074034776,-0.1347890754672236
-25.68111100,31.78333300,24-03-2015,121.33900000,409.0000000,20.00000000,165.100000,13685.0,9896.0,11642.0,10076.0,0.0806649030678719,-0.0810660228433462
-25.67386000,31.57527000,24-03-2015,38.84600000,117.6000000,24.00000000,171.400010,18963.0,9101.5,12974.0,9723.0,0.1875254407113999,-0.1754207152725864
-30.73388900,29.82833300,24-03-2015,28.19000000,85.7000000,20.00000000,151.700000,16597.5,9442.0,14258.0,11069.0,0.0758211664046926,-0.2032067510548514
-29.98777800,29.85166700,24-03-2015,36.04900000,95.2000000,20.00000000,155.300000,20451.5,9157.0,13832.0,10370.5,0.19308121982878,-0.2033581278002514
-26.64805600,27.08944400,24-03-2015,211.87900000,325.0000000,24.00000000,197.300000,15858.5,9400.5,14022.5,10706.5,0.0614437267829053,-0.1973274132263152
-26.88027800,26.96500000,24-03-2015,213.95000000,834.0000000,178.00000000,201.800000,16136.5,9562.5,14487.5,11273.0,0.0538466562173457,-0.2047817047817039
-26.73806000,27.59194000,24-03-2015,114.40300000,673.0000000,165.00000000,193.300000,10231.5,9297.5,8360.5,8017.0,0.1006346815834762,0.0530637671310451
-26.45000000,28.08583300,24-03-2015,113.77300000,994.0000000,20.00000000,186.700000,15537.0,9428.0,14343.0,11323.0,0.0399598393574295,-0.2067645450338639
-27.27388900,28.49000000,24-03-2015,55.87300000,157.0000000,27.00000000,186.700000,11849.5,9010.0,9114.5,8086.5,0.1304617439419952,-0.0057656762945184
-27.30000000,28.58694400,24-03-2015,74.17200000,207.3000000,48.00000000,185.600000,15656.0,9831.0,15370.0,12142.5,0.0092180751627666,-0.2197928653624847
-26.98472222,26.63227778,24-03-2015,90.36400000,866.0000000,148.00000000,207.800000,15670.0,9645.5,14151.0,11511.5,0.0509372589785719,-0.1893345660076053
-29.02862900,24.63838900,24-03-2015,178.00000000,365.0000000,20.00000000,235.600000,16338.0,9554.5,12613.5,10796.5,0.1286461841355365,-0.137991699747383
-33.31388889,19.07472222,24-03-2015,44.29000000,313.0000000,20.00000000,207.500000,13783.0,9299.0,13065.0,11024.0,0.0267431466030988,-0.1683956358433188
-22.22555600,29.99055600,25-03-2015,113.58200000,892.0000000,20.00000000,192.800000,8055.0,9106.5,8043.5,7924.5,0.0007143522688449,0.0619825072886293
-25.43611100,31.98222200,25-03-2015,136.33100000,431.0000000,155.00000000,164.600000,14305.0,10483.5,13287.5,11598.0,0.0368759626710155,-0.1179588574313234
-22.54888900,28.89805600,25-03-2015,64.79100000,201.0000000,20.00000000,195.000000,15662.0,8992.0,12867.0,10177.5,0.097970486171965,-0.1772725193284222
-22.91028000,29.61111000,25-03-2015,23.38600000,95.8000000,20.00000000,179.100000,14559.5,9300.5,12378.0,10378.0,0.0809837587006957,-0.141960929031067
-25.36222200,31.95666700,25-03-2015,134.85800000,398.0000000,20.00000000,162.100000,17672.0,9661.5,15238.5,12207.0,0.0739429665304383,-0.2239759036144569
-25.14944444,31.94055556,25-03-2015,47.74000000,135.7000000,56.00000000,162.400010,15373.5,10215.5,16360.5,14067.0,-0.0311022877670636,-0.2312236604455139
-28.40444400,30.01305600,25-03-2015,27.23300000,136.5000000,32.00000000,181.500000,15732.5,9926.5,16117.0,13264.5,-0.0120724030204555,-0.2376984660279907
-30.39805600,30.60194400,25-03-2015,56.29700000,238.5000000,20.00000000,155.200000,16755.0,9052.5,12597.0,10214.0,0.1416598528209316,-0.1637220259128378
-27.16944400,29.23388900,25-03-2015,93.91000000,268.5000000,40.00000000,177.000000,15670.5,9361.0,14668.5,11309.0,0.0330267971917333,-0.2208743419546798
-26.86111100,28.88472200,25-03-2015,157.56800000,548.0000000,158.00000000,182.400010,15010.0,9484.0,14398.5,11689.0,0.0207933080571942,-0.2057782895425512
-27.00222000,28.76528000,25-03-2015,72.70300000,230.7000000,40.00000000,183.400010,13672.5,9951.5,13900.0,11319.0,-0.0082509747030555,-0.1655451439112837
-27.42750000,28.52583300,25-03-2015,38.88300000,112.8000000,28.00000000,186.100000,23656.5,8823.5,13880.0,10145.0,0.260453158925312,-0.222718964036381
-34.40583300,19.60055600,25-03-2015,62.00500000,1442.0000000,20.00000000,163.000000,15524.0,9689.0,15793.5,12322.5,-0.0086054123094116,-0.2395565584224458
-32.94583000,18.33667000,25-03-2015,42.03700000,890.0000000,20.00000000,198.900010,16058.0,10729.0,17526.0,13988.5,-0.0437112910909955,-0.2405591930631738
-25.57877778,29.12747222,25-03-2015,46.26200000,329.2000000,20.00000000,186.900010,15848.5,9449.5,13747.0,11502.5,0.0710074166680743,-0.1852650184295036
-26.03611000,30.99778000,26-03-2015,64.64000000,178.3000000,20.00000000,173.300000,14649.0,9006.5,11769.5,9918.5,0.1089955902114044,-0.1329899884482088
-27.93777800,31.20944400,26-03-2015,72.72700000,320.0000000,20.00000000,170.900010,15619.5,9138.5,12941.0,10646.5,0.0937833721398431,-0.1722185737901665
-30.13573889,30.67422222,26-03-2015,22.42900000,72.1000000,20.00000000,156.600000,11695.0,10386.0,9414.0,8503.5,0.1080581742384759,0.0490909090909088
-26.61944400,27.98083300,26-03-2015,108.13100000,970.0000000,20.00000000,190.000000,13065.5,8852.5,11289.5,9630.0,0.0729213713816461,-0.1209909641545024
-28.37694400,24.30305600,26-03-2015,185.60100000,1335.0000000,20.00000000,230.700000,14906.0,10433.5,15679.0,13205.0,-0.0252738270393983,-0.2008808042125411
-34.32972200,18.99027800,26-03-2015,10.00000000,146.9000000,20.00000000,166.400010,13406.0,9224.0,13171.0,11071.5,0.0088422320051171,-0.1762446974771146
-33.89777800,20.01277800,26-03-2015,103.40900000,1371.0000000,110.00000000,195.600000,13849.0,8625.0,10286.0,9097.0,0.1476279262481866,-0.0878324784516943
-27.57305600,24.74638900,27-03-2015,140.96600000,605.0000000,42.00000000,235.000000,14614.0,9801.0,14050.5,11959.0,0.0196584625582165,-0.1781648952896037
-27.90277800,24.61555600,27-03-2015,205.68800000,1261.0000000,34.00000000,230.900010,15317.5,10320.0,15744.0,12845.5,-0.0137308243323728,-0.2081031307550636
-29.80361100,30.51611100,27-03-2015,88.62500000,333.1000000,20.00000000,152.700000,17004.0,9020.5,13178.5,10310.5,0.1267456307462929,-0.1873057344925438
-25.99136000,27.84208000,30-03-2015,96.75700000,375.0000000,111.00000000,187.600000,15273.5,9267.0,13834.5,10846.5,0.0494365810086572,-0.1977144341276532
-29.38055600,30.27750000,30-03-2015,27.88600000,84.2000000,22.00000000,152.700000,16325.5,9078.0,13655.5,10466.0,0.0890564023881788,-0.2013548287769142
-29.14055600,31.39194400,31-03-2015,43.62700000,125.3000000,20.00000000,161.800000,15527.0,10092.5,10366.0,9220.0,0.1993202796122496,-0.0133685265293153
-28.80127800,31.95538900,31-03-2015,85.49800000,298.6000000,20.00000000,169.600000,15183.0,9910.0,13449.5,11882.0,0.0605430891469481,-0.1515229349943271
-26.45000000,28.08583300,31-03-2015,114.49700000,942.0000000,20.00000000,186.700000,15537.0,9428.0,14343.0,11323.0,0.0399598393574295,-0.2067645450338639
-25.45963889,28.26430556,31-03-2015,184.90700000,703.0000000,168.00000000,192.900010,15818.5,9321.5,13660.5,11150.0,0.0732046541605886,-0.1887999303802968
-34.03194400,22.05333300,04-12-2014,10.00000000,216.4000000,20.00000000,168.500000,13467.0,8832.0,12703.0,10440.0,0.0291937332823843,-0.179753889017877
-29.16166700,23.69638900,01-04-2015,92.37400000,240.4000000,20.00000000,232.100000,8087.0,10491.0,7662.0,7474.0,0.026985840370817,0.1558420095851916
-25.81048333,27.90955222,01-04-2015,134.63700000,588.0000000,100.00000000,191.900010,14597.5,9404.0,14080.5,11517.0,0.0180277564683729,-0.1991313419489442
-28.74777800,31.74583300,01-04-2015,67.68400000,250.3000000,20.00000000,171.400010,16342.0,9459.5,15244.0,12608.0,0.0347622364338629,-0.2341571032444786
-26.86111100,28.88472200,01-04-2015,135.20300000,542.0000000,146.00000000,182.400010,16190.5,9627.5,15216.5,12166.5,0.031012194733658,-0.2249637739494436
-27.00222000,28.76528000,01-04-2015,129.68100000,326.4000000,22.00000000,183.400010,13672.5,9951.5,13900.0,11319.0,-0.0082509747030555,-0.1655451439112837
-29.03333300,23.98333300,01-04-2015,131.80600000,619.0000000,20.00000000,230.700000,14512.0,9477.0,12701.5,10496.5,0.0665294798537488,-0.1453885519760121
-29.74416700,29.90583300,02-04-2015,30.10000000,59.4000000,5.00000000,161.000000,14683.5,9263.5,12490.5,9827.0,0.080702141753146,-0.1483405350740087
-28.96362000,19.15486000,04-04-2015,128.05200000,360.0000000,20.00000000,253.700000,,,,,,
